,GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION,VIDEO_AVAILABLE_FLAG
0,0022001057,2,12,0,1,9:11 PM,12:00,,Start of 1st Period (9:11 PM EST),,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0
1,0022001057,4,10,0,1,9:11 PM,12:00,Jump Ball Powell vs. Gillespie: Tip to Porzingis,,,,,4,203939,Dwight Powell,1610612742.0,Dallas,Mavericks,DAL,5,1630273,Freddie Gillespie,1610612761.0,Toronto,Raptors,TOR,4,204001,Kristaps Porzingis,1610612742.0,Dallas,Mavericks,DAL,1
2,0022001057,7,1,1,1,9:11 PM,11:39,Porzingis 3PT Jump Shot (3 PTS) (Doncic 1 AST),,,0 - 3,3,4,204001,Kristaps Porzingis,1610612742.0,Dallas,Mavericks,DAL,4,1629029,Luka Doncic,1610612742.0,Dallas,Mavericks,DAL,0,0,,,,,,1
3,0022001057,9,1,79,1,9:12 PM,11:15,,,Flynn 26' 3PT Pullup Jump Shot (3 PTS),3 - 3,TIE,5,1630201,Malachi Flynn,1610612761.0,Toronto,Raptors,TOR,0,0,,,,,,0,0,,,,,,1
4,0022001057,10,1,108,1,9:12 PM,10:52,Finney-Smith 1' Cutting Dunk Shot (2 PTS) (Powell 1 AST),,,3 - 5,2,4,1627827,Dorian Finney-Smith,1610612742.0,Dallas,Mavericks,DAL,4,203939,Dwight Powell,1610612742.0,Dallas,Mavericks,DAL,0,0,,,,,,1
5,0022001057,12,2,1,1,9:13 PM,10:31,,,MISS Birch 20' Jump Shot,,,5,203920,Khem Birch,1610612761.0,Toronto,Raptors,TOR,0,0,,,,,,0,0,,,,,,1
6,0022001057,13,4,0,1,9:13 PM,10:28,Doncic REBOUND (Off:0 Def:1),,,,,4,1629029,Luka Doncic,1610612742.0,Dallas,Mavericks,DAL,0,0,,,,,,0,0,,,,,,1
7,0022001057,14,1,79,1,9:13 PM,10:24,Finney-Smith 26' 3PT Pullup Jump Shot (5 PTS) (Doncic 2 AST),,,3 - 8,5,4,1627827,Dorian Finney-Smith,1610612742.0,Dallas,Mavericks,DAL,4,1629029,Luka Doncic,1610612742.0,Dallas,Mavericks,DAL,0,0,,,,,,1
8,0022001057,16,1,101,1,9:13 PM,10:06,,,Harris 9' Driving Floating Jump Shot (2 PTS),5 - 8,3,5,1630223,Jalen Harris,1610612761.0,Toronto,Raptors,TOR,0,0,,,,,,0,0,,,,,,1
9,0022001057,17,6,2,1,9:13 PM,9:44,,,Johnson S.FOUL (P1.T1) (M.Dagher),,,5,1626169,Stanley Johnson,1610612761.0,Toronto,Raptors,TOR,4,1629029,Luka Doncic,1610612742.0,Dallas,Mavericks,DAL,1,0,,,,,,1
10,0022001057,19,3,11,1,9:14 PM,9:44,Doncic Free Throw 1 of 2 (1 PTS),,,5 - 9,4,4,1629029,Luka Doncic,1610612742.0,Dallas,Mavericks,DAL,0,0,,,,,,0,0,,,,,,1
11,0022001057,20,3,12,1,9:14 PM,9:44,Doncic Free Throw 2 of 2 (2 PTS),,,5 - 10,5,4,1629029,Luka Doncic,1610612742.0,Dallas,Mavericks,DAL,0,0,,,,,,0,0,,,,,,1
12,0022001057,21,2,79,1,9:14 PM,9:37,,,MISS Flynn 26' 3PT Pullup Jump Shot,,,5,1630201,Malachi Flynn,1610612761.0,Toronto,Raptors,TOR,0,0,,,,,,0,0,,,,,,1
13,0022001057,22,4,0,1,9:14 PM,9:34,Porzingis REBOUND (Off:0 Def:1),,,,,4,204001,Kristaps Porzingis,1610612742.0,Dallas,Mavericks,DAL,0,0,,,,,,0,0,,,,,,1
14,0022001057,23,2,3,1,9:15 PM,9:17,MISS Powell 1' Hook Shot,,Birch BLOCK (1 BLK),,,4,203939,Dwight Powell,1610612742.0,Dallas,Mavericks,DAL,0,0,,,,,,5,203920,Khem Birch,1610612761.0,Toronto,Raptors,TOR,1
15,0022001057,25,4,0,1,9:15 PM,9:15,,,Flynn REBOUND (Off:0 Def:1),,,5,1630201,Malachi Flynn,1610612761.0,Toronto,Raptors,TOR,0,0,,,,,,0,0,,,,,,1
16,0022001057,26,2,6,1,9:15 PM,8:58,Powell BLOCK (1 BLK),,MISS Harris 5' Driving Layup,,,5,1630223,Jalen Harris,1610612761.0,Toronto,Raptors,TOR,0,0,,,,,,4,203939,Dwight Powell,1610612742.0,Dallas,Mavericks,DAL,1
17,0022001057,28,4,0,1,9:15 PM,8:56,,,Flynn REBOUND (Off:1 Def:1),,,5,1630201,Malachi Flynn,1610612761.0,Toronto,Raptors,TOR,0,0,,,,,,0,0,,,,,,1
18,0022001057,29,2,86,1,9:15 PM,8:52,,,MISS Flynn 7' Turnaround Fadeaway Shot,,,5,1630201,Malachi Flynn,1610612761.0,Toronto,Raptors,TOR,0,0,,,,,,0,0,,,,,,1
